,TimeStamp,ReadsAvg,WritesAvg
18183,2016-11-22 20:27:19,53.4928,105.4133
18184,2016-11-22 20:27:21,51.9499,102.992
18185,2016-11-22 20:27:24,54.432,105.631
18186,2016-11-22 20:27:25,52.9984,105.9879
18187,2016-11-22 20:27:26,52.694,105.9892
18188,2016-11-22 20:28:46,51.9984,104.418
18189,2016-11-22 20:29:11,51.8923,104.0631
18190,2016-11-22 20:29:23,51.3769,102.569
18191,2016-11-22 20:29:34,52.3461,105.7107
18192,2016-11-22 20:29:36,55.5219,106.6221
18193,2016-11-22 20:29:38,52.1335,106.3619
18194,2016-11-22 20:29:39,52.8026,108.4661
18195,2016-11-22 20:29:40,52.7209,104.8386
18196,2016-11-22 20:29:41,53.7323,104.4948
18197,2016-11-22 20:29:43,52.1769,105.5245
18198,2016-11-22 20:29:44,53.47,104.8545
18199,2016-11-22 20:29:45,52.2986,107.0628
18200,2016-11-22 20:29:46,53.3485,106.6907
18201,2016-11-22 20:29:47,53.0183,105.9408
18202,2016-11-22 20:29:49,53.6468,106.0443
18203,2016-11-22 20:29:50,52.4205,104.4673
18204,2016-11-22 20:29:51,53.5017,106.537
18205,2016-11-22 20:29:52,53.2412,106.1282
18206,2016-11-22 20:29:53,53.4798,106.1236
18207,2016-11-22 20:29:54,52.6064,103.7586
18208,2016-11-22 20:29:56,54.9394,107.5307
18209,2016-11-22 20:29:58,52.7386,105.5884
18210,2016-11-22 20:29:59,51.9921,105.2238
18211,2016-11-22 20:30:01,52.9315,104.6131
18212,2016-11-22 20:30:02,52.8043,105.9863
18213,2016-11-22 20:30:03,52.7753,106.0941
18214,2016-11-22 20:30:04,52.876000000000005,105.3582
18215,2016-11-22 20:30:05,53.1336,105.984
18216,2016-11-22 20:30:06,53.7257,107.4842
18217,2016-11-22 20:30:07,55.4913,105.2474
18218,2016-11-22 20:30:08,54.145,106.8261
18219,2016-11-22 20:30:09,53.6979,109.0297
18220,2016-11-22 20:30:11,53.0924,107.5122
18221,2016-11-22 20:30:12,53.4701,107.4121
18222,2016-11-22 20:30:13,53.056,105.4127
18223,2016-11-22 20:30:15,52.3713,108.9566
18224,2016-11-22 20:30:18,51.9278,108.739
18225,2016-11-22 20:30:20,55.1058,105.8786
18226,2016-11-22 20:30:21,53.6124,106.6505
18227,2016-11-22 20:30:22,54.2353,106.4051
18228,2016-11-22 20:30:23,53.6456,107.391
18229,2016-11-22 20:30:24,52.5295,106.8366
18230,2016-11-22 20:30:26,52.6381,105.5042
18231,2016-11-22 20:30:27,52.2436,105.0978
18232,2016-11-22 20:30:28,52.4726,103.3261
18233,2016-11-22 20:30:30,51.878,103.6855
18234,2016-11-22 20:30:32,54.6168,105.2802
18235,2016-11-22 20:30:33,52.4785,105.6396
18236,2016-11-22 20:30:34,52.2287,104.562
18237,2016-11-22 20:30:35,52.8413,104.6501
18238,2016-11-22 20:30:38,53.5771,108.3814
18239,2016-11-22 20:30:40,53.8242,108.5053
18240,2016-11-22 20:30:41,52.4949,107.4158
18241,2016-11-22 20:30:42,53.4954,107.3011
18242,2016-11-22 20:30:43,52.7226,106.6296
18243,2016-11-22 20:30:44,52.9764,105.1074
18244,2016-11-22 20:30:45,53.5456,105.6823
18245,2016-11-22 20:30:46,53.3034,107.9347
18246,2016-11-22 20:30:47,57.6676,110.4907
18247,2016-11-22 20:30:49,52.6241,105.5251
18248,2016-11-22 20:30:50,53.3035,106.2235
18249,2016-11-22 20:30:54,52.3741,105.5252
18250,2016-11-22 20:30:55,51.7283,104.8293
18251,2016-11-22 20:30:56,52.2047,106.0567
18252,2016-11-22 20:30:58,53.7802,107.7653
18253,2016-11-22 20:30:59,53.0161,105.6973
18254,2016-11-22 20:31:00,52.2732,105.0983
18255,2016-11-22 20:31:02,52.5021,105.4746
18256,2016-11-22 20:31:03,52.9761,105.9099
18257,2016-11-22 20:31:04,53.3413,104.6942
18258,2016-11-22 20:31:05,54.502,106.1826
18259,2016-11-22 20:31:06,53.7885,108.3311
18260,2016-11-22 20:31:07,52.307,105.5587
18261,2016-11-22 20:31:08,53.2508,105.0632
18262,2016-11-22 20:31:09,52.4636,105.3404
18263,2016-11-22 20:31:11,53.8096,107.1284
18264,2016-11-22 20:31:13,52.7911,104.733
18265,2016-11-22 20:31:15,52.6091,106.9396
18266,2016-11-22 20:31:17,52.4975,103.07
18267,2016-11-22 20:31:18,52.669,110.2436
18268,2016-11-22 20:31:19,52.8579,105.577
18269,2016-11-22 20:31:20,53.8207,104.5391
18270,2016-11-22 20:31:21,54.6314,106.5784
18271,2016-11-22 20:31:23,53.834,112.7397
18272,2016-11-22 20:31:24,52.2094,103.86
18273,2016-11-22 20:31:25,52.5041,106.2398
18274,2016-11-22 20:31:26,51.8857,104.0866
18275,2016-11-22 20:31:27,51.7038,104.7939
18276,2016-11-22 20:31:29,52.3127,108.0093
18277,2016-11-22 20:31:30,53.2209,104.9477
18278,2016-11-22 20:31:33,53.023,106.6352
18279,2016-11-22 20:32:01,51.1284,102.8896
18280,2016-11-22 20:33:03,52.2636,103.2823
18281,2016-11-22 20:33:39,53.0478,106.8318
18282,2016-11-22 20:33:40,52.6344,106.2893
18283,2016-11-22 20:33:41,53.5998,107.0179
18284,2016-11-22 20:33:43,53.8196,107.9196
18285,2016-11-22 20:33:46,53.5014,107.8292
18286,2016-11-22 20:33:47,56.877,113.2374
18287,2016-11-22 20:33:48,51.7537,105.1676
18288,2016-11-22 20:33:49,52.8581,107.9037
18289,2016-11-22 20:33:51,52.3249,106.0773
18290,2016-11-22 20:33:52,52.4285,104.7377
18291,2016-11-22 20:33:53,53.0294,106.8703
18292,2016-11-22 20:33:54,53.2375,107.7623
18293,2016-11-22 20:33:55,53.172,105.8912
18294,2016-11-22 20:33:56,53.5663,105.8677
18295,2016-11-22 20:33:57,53.3644,106.0814
18296,2016-11-22 20:33:58,52.4128,105.3665
18297,2016-11-22 20:33:59,53.6722,108.3591
18298,2016-11-22 20:34:00,53.9932,107.0993
18299,2016-11-22 20:34:03,52.7365,104.6879
18300,2016-11-22 20:34:05,53.9039,107.6743
18301,2016-11-22 20:34:06,53.2873,107.5406
18302,2016-11-22 20:34:08,52.8801,105.4477
18303,2016-11-22 20:34:09,53.2239,106.2657
18304,2016-11-22 20:34:10,52.971,106.3781
18305,2016-11-22 20:34:12,53.7631,104.6597
18306,2016-11-22 20:34:13,53.3186,105.8498
18307,2016-11-22 20:34:14,53.0686,108.2855
18308,2016-11-22 20:34:15,54.3829,107.4528
18309,2016-11-22 20:34:16,53.1177,108.6228
18310,2016-11-22 20:34:17,53.8372,108.4698
18311,2016-11-22 20:34:19,52.8417,105.9593
18312,2016-11-22 20:34:20,53.539,106.9927
18313,2016-11-22 20:34:22,53.3359,106.1929
18314,2016-11-22 20:34:25,54.1716,110.4159
18315,2016-11-22 20:34:26,52.4215,103.7976
18316,2016-11-22 20:34:27,53.1718,107.1015
18317,2016-11-22 20:34:29,52.4241,103.0286
18318,2016-11-22 20:34:30,52.2899,105.5663
18319,2016-11-22 20:34:31,52.4905,106.3492
18320,2016-11-22 20:34:33,53.2868,105.2406
18321,2016-11-22 20:34:34,52.2255,103.5025
18322,2016-11-22 20:34:35,53.1791,105.8933
18323,2016-11-22 20:34:37,52.22,104.6019
18324,2016-11-22 20:34:38,52.7305,106.4908
18325,2016-11-22 20:34:39,52.1377,104.7654
18326,2016-11-22 20:34:40,54.9416,107.2309
18327,2016-11-22 20:34:45,54.0828,111.4438
18328,2016-11-22 20:34:46,54.1154,106.873
18329,2016-11-22 20:34:47,59.0961,120.8725
18330,2016-11-22 20:34:48,52.6014,103.9477
18331,2016-11-22 20:34:49,52.5194,104.7107
18332,2016-11-22 20:34:51,53.1885,107.5696
18333,2016-11-22 20:34:52,52.9633,105.0777
18334,2016-11-22 20:34:54,52.9121,104.6811
18335,2016-11-22 20:34:56,52.5256,104.9216
18336,2016-11-22 20:34:57,53.1419,106.1838
18337,2016-11-22 20:34:58,52.3654,104.2829
18338,2016-11-22 20:34:59,54.3576,103.5669
18339,2016-11-22 20:35:01,53.3206,108.2598
18340,2016-11-22 20:35:02,53.0537,107.7968
18341,2016-11-22 20:35:03,52.4118,105.4753
18342,2016-11-22 20:35:05,53.4183,105.0894
18343,2016-11-22 20:35:07,52.6273,105.7163
18344,2016-11-22 20:35:08,52.3434,105.1982
18345,2016-11-22 20:35:09,54.0962,105.5828
18346,2016-11-22 20:35:10,54.0899,106.9584
18347,2016-11-22 20:35:12,53.1446,105.2089
18348,2016-11-22 20:35:13,52.7735,104.0439
18349,2016-11-22 20:35:15,52.2045,104.4228
18350,2016-11-22 20:35:16,53.0325,104.9794
18351,2016-11-22 20:35:17,53.751000000000005,108.0498
18352,2016-11-22 20:35:18,52.153,105.0372
18353,2016-11-22 20:35:20,52.4461,104.1981
18354,2016-11-22 20:35:21,53.9341,106.0291
18355,2016-11-22 20:35:22,53.1734,105.1387
18356,2016-11-22 20:35:23,52.9917,106.134
18357,2016-11-22 20:35:24,52.0348,104.2708
18358,2016-11-22 20:35:26,54.5172,108.5978
18359,2016-11-22 20:35:27,56.5879,104.6589
18360,2016-11-22 20:35:29,52.7211,104.2911
18361,2016-11-22 20:35:30,52.5988,104.8961
18362,2016-11-22 20:35:31,54.3157,106.9545
18363,2016-11-22 20:35:34,54.149,104.599
18364,2016-11-22 20:35:35,52.4857,109.6904
18365,2016-11-22 20:35:36,52.7689,107.2792
18366,2016-11-22 20:35:37,53.1697,106.7946
18367,2016-11-22 20:36:06,51.4265,103.8463
18368,2016-11-22 20:37:43,53.9135,107.7996
18369,2016-11-22 20:37:44,53.3192,106.6684
18370,2016-11-22 20:37:48,52.7299,105.6641
18371,2016-11-22 20:37:49,52.0933,105.2379
18372,2016-11-22 20:37:51,52.8191,104.5963
18373,2016-11-22 20:37:52,51.9915,103.3986
18374,2016-11-22 20:37:53,53.6841,106.5022
18375,2016-11-22 20:37:54,53.1156,108.4691
18376,2016-11-22 20:37:55,52.0753,105.6912
18377,2016-11-22 20:37:56,53.5997,106.1064
18378,2016-11-22 20:37:57,52.7694,104.6861
18379,2016-11-22 20:37:58,54.4047,107.7308
18380,2016-11-22 20:38:00,52.123000000000005,104.4254
18381,2016-11-22 20:38:01,52.4303,106.508
18382,2016-11-22 20:38:02,52.7394,104.1338
18383,2016-11-22 20:38:03,52.7772,107.6984
18384,2016-11-22 20:38:04,53.8222,108.3384
18385,2016-11-22 20:38:06,53.2727,105.12
18386,2016-11-22 20:38:10,52.8702,107.5788
18387,2016-11-22 20:38:11,53.5943,106.3958
18388,2016-11-22 20:38:12,53.2365,105.6536
18389,2016-11-22 20:38:13,53.2812,105.5219
18390,2016-11-22 20:38:14,52.7938,103.7878
18391,2016-11-22 20:38:15,52.7255,105.8821
18392,2016-11-22 20:38:16,52.9093,105.8896
18393,2016-11-22 20:38:17,53.3544,106.0351
18394,2016-11-22 20:38:18,54.8504,109.6548
18395,2016-11-22 20:38:20,53.5529,103.7039
18396,2016-11-22 20:38:21,52.8368,105.1599
18397,2016-11-22 20:38:22,52.6198,104.529
18398,2016-11-22 20:38:23,53.0502,106.8511
18399,2016-11-22 20:38:25,52.8969,105.7263
18400,2016-11-22 20:38:27,52.4668,105.655
18401,2016-11-22 20:38:30,54.3452,108.426
18402,2016-11-22 20:38:31,53.0069,106.4318
18403,2016-11-22 20:38:32,53.0389,105.4118
18404,2016-11-22 20:38:33,53.1396,104.4356
18405,2016-11-22 20:38:34,53.7741,110.9311
18406,2016-11-22 20:38:35,52.585,106.9079
18407,2016-11-22 20:38:36,52.6312,107.1832
18408,2016-11-22 20:38:37,53.0267,105.7058
18409,2016-11-22 20:38:39,54.2365,106.1511
18410,2016-11-22 20:38:40,52.7079,104.8507
18411,2016-11-22 20:38:41,53.2108,107.3561
18412,2016-11-22 20:38:44,53.5368,107.8235
18413,2016-11-22 20:38:45,53.628,107.9581
18414,2016-11-22 20:38:46,52.6371,105.824
18415,2016-11-22 20:38:47,53.1257,104.362
18416,2016-11-22 20:38:48,53.2933,104.8708
18417,2016-11-22 20:38:51,52.5753,104.7883
18418,2016-11-22 20:38:54,52.8158,108.4044
18419,2016-11-22 20:38:55,53.0012,107.4717
18420,2016-11-22 20:38:56,52.7345,105.3933
18421,2016-11-22 20:38:57,51.9133,104.9931
18422,2016-11-22 20:38:59,53.9469,107.235
18423,2016-11-22 20:39:00,52.4646,103.9473
18424,2016-11-22 20:39:03,52.1478,103.0769
18425,2016-11-22 20:39:04,52.8436,106.0558
18426,2016-11-22 20:39:05,53.8643,106.1472
18427,2016-11-22 20:39:06,53.5152,106.5714
18428,2016-11-22 20:39:08,52.9458,108.0135
18429,2016-11-22 20:39:09,52.9854,105.2434
18430,2016-11-22 20:39:10,55.9608,106.265
18431,2016-11-22 20:39:12,52.7168,105.8377
18432,2016-11-22 20:39:13,52.7667,106.1401
18433,2016-11-22 20:39:14,53.6491,106.4553
18434,2016-11-22 20:39:15,54.6223,107.0422
18435,2016-11-22 20:39:16,53.0377,107.0364
18436,2016-11-22 20:39:17,52.7674,104.982
18437,2016-11-22 20:39:18,52.3869,104.1834
18438,2016-11-22 20:39:20,52.8217,106.9832
18439,2016-11-22 20:39:22,53.0109,105.0909
18440,2016-11-22 20:39:23,53.5354,105.3915
18441,2016-11-22 20:39:24,53.4779,109.2245
18442,2016-11-22 20:39:25,53.2605,104.8186
18443,2016-11-22 20:39:26,53.7137,105.5611
18444,2016-11-22 20:39:27,53.2613,105.2995
18445,2016-11-22 20:39:29,53.3292,105.7248
18446,2016-11-22 20:39:30,53.662,105.2951
18447,2016-11-22 20:39:31,52.6689,105.9478
18448,2016-11-22 20:39:32,52.5975,104.6563
18449,2016-11-22 20:39:34,53.2213,106.1837
18450,2016-11-22 20:39:35,52.2326,104.852
18451,2016-11-22 20:39:37,53.5163,109.9237
18452,2016-11-22 20:39:39,53.8793,106.4634
18453,2016-11-22 20:39:41,53.1003,106.397
18454,2016-11-22 20:39:46,57.8869,115.1439
18455,2016-11-22 20:40:35,51.3825,102.7465
18456,2016-11-22 20:41:47,52.8567,105.7764
18457,2016-11-22 20:41:49,53.3395,105.7156
18458,2016-11-22 20:41:50,52.7961,105.3495
18459,2016-11-22 20:41:52,52.3502,105.3741
18460,2016-11-22 20:41:53,52.1715,106.9452
18461,2016-11-22 20:41:54,52.2471,107.9189
18462,2016-11-22 20:41:55,52.5121,106.0084
18463,2016-11-22 20:41:56,53.0191,105.7628
18464,2016-11-22 20:41:57,53.1687,106.0441
18465,2016-11-22 20:41:58,53.3555,105.2669
18466,2016-11-22 20:41:59,53.4328,107.8174
18467,2016-11-22 20:42:00,53.0891,105.256
18468,2016-11-22 20:42:01,53.1407,105.586
18469,2016-11-22 20:42:03,58.0567,125.8418
18470,2016-11-22 20:42:05,52.8934,105.6186
18471,2016-11-22 20:42:06,54.0428,107.2174
18472,2016-11-22 20:42:07,53.52,105.6373
18473,2016-11-22 20:42:11,52.6783,103.393
18474,2016-11-22 20:42:12,52.8823,106.2978
18475,2016-11-22 20:42:13,52.5654,105.8127
18476,2016-11-22 20:42:14,52.4462,104.5274
18477,2016-11-22 20:42:15,51.669,103.6067
18478,2016-11-22 20:42:16,53.4712,106.7314
18479,2016-11-22 20:42:17,52.7444,105.8976
18480,2016-11-22 20:42:18,53.2388,105.8697
18481,2016-11-22 20:42:19,52.9351,104.6953
18482,2016-11-22 20:42:21,53.9121,107.0663
18483,2016-11-22 20:42:22,53.7908,109.135
18484,2016-11-22 20:42:23,52.8804,104.9132
18485,2016-11-22 20:42:24,53.8672,105.455
18486,2016-11-22 20:42:26,52.7621,104.0613
18487,2016-11-22 20:42:28,51.9624,104.6361
18488,2016-11-22 20:42:31,52.6576,104.8898
18489,2016-11-22 20:42:32,53.0234,105.2395
18490,2016-11-22 20:42:35,52.7743,106.571
18491,2016-11-22 20:42:36,52.8367,104.2333
18492,2016-11-22 20:42:37,52.6664,105.2247
18493,2016-11-22 20:42:38,52.8677,105.3062
18494,2016-11-22 20:42:39,52.2936,104.2383
18495,2016-11-22 20:42:41,52.6447,106.8944
18496,2016-11-22 20:42:42,52.8572,104.3208
18497,2016-11-22 20:42:45,53.6875,104.1383
18498,2016-11-22 20:42:46,53.9154,108.3516
18499,2016-11-22 20:42:47,52.7687,105.4435
18500,2016-11-22 20:42:48,53.6031,109.0492
18501,2016-11-22 20:42:50,52.8266,104.9512
18502,2016-11-22 20:42:52,52.5716,104.7887
18503,2016-11-22 20:42:53,53.3183,105.2834
18504,2016-11-22 20:42:54,51.748000000000005,102.4179
18505,2016-11-22 20:42:56,51.9998,104.5323
18506,2016-11-22 20:42:57,53.5666,107.8618
18507,2016-11-22 20:42:58,53.5291,106.7867
18508,2016-11-22 20:42:59,52.7022,105.8446
18509,2016-11-22 20:43:01,52.7882,103.8361
18510,2016-11-22 20:43:03,54.0058,109.1982
18511,2016-11-22 20:43:04,52.41,105.25
18512,2016-11-22 20:43:06,54.8028,105.913
18513,2016-11-22 20:43:07,52.8629,105.5439
18514,2016-11-22 20:43:08,53.4092,106.1307
18515,2016-11-22 20:43:09,52.8123,108.3171
18516,2016-11-22 20:43:11,53.7877,106.8802
18517,2016-11-22 20:43:12,52.7069,106.0997
18518,2016-11-22 20:43:13,52.948,105.9472
18519,2016-11-22 20:43:14,53.2325,106.5462
18520,2016-11-22 20:43:15,52.383,105.419
18521,2016-11-22 20:43:17,52.7409,105.7231
18522,2016-11-22 20:43:18,53.923,111.2837
18523,2016-11-22 20:43:19,53.1162,106.0403
18524,2016-11-22 20:43:22,53.0002,106.8219
18525,2016-11-22 20:43:23,54.126000000000005,108.8707
18526,2016-11-22 20:43:24,53.1617,105.6878
18527,2016-11-22 20:43:25,52.8556,105.1443
18528,2016-11-22 20:43:26,54.8872,107.2252
18529,2016-11-22 20:43:28,52.9536,106.1222
18530,2016-11-22 20:43:29,52.5127,105.1876
18531,2016-11-22 20:43:32,52.7932,106.438
18532,2016-11-22 20:43:33,53.6918,105.3643
18533,2016-11-22 20:43:34,52.0424,106.1968
18534,2016-11-22 20:43:35,52.7056,104.0874
18535,2016-11-22 20:43:38,52.9547,105.8592
18536,2016-11-22 20:43:39,52.4062,103.8241
18537,2016-11-22 20:43:41,52.2082,106.037
18538,2016-11-22 20:43:42,52.1844,104.3203
18539,2016-11-22 20:43:43,52.9996,104.0823
18540,2016-11-22 20:43:44,52.7044,106.6385
18541,2016-11-22 20:43:45,52.4036,105.1237
18542,2016-11-22 20:45:39,51.8966,103.7667
18543,2016-11-22 20:45:52,53.7247,106.8041
18544,2016-11-22 20:45:53,53.3724,106.8271
18545,2016-11-22 20:45:54,52.89,107.3796
18546,2016-11-22 20:45:55,52.5511,105.9493
18547,2016-11-22 20:45:57,53.4993,104.8672
18548,2016-11-22 20:45:58,52.3727,105.1568
18549,2016-11-22 20:45:59,52.5801,105.5068
18550,2016-11-22 20:46:00,53.0959,106.2809
18551,2016-11-22 20:46:01,52.5346,105.3138
18552,2016-11-22 20:46:02,52.4247,103.7697
18553,2016-11-22 20:46:05,53.5751,107.8327
18554,2016-11-22 20:46:06,53.1064,110.2026
18555,2016-11-22 20:46:07,53.3443,106.6912
18556,2016-11-22 20:46:08,52.7398,103.9322
18557,2016-11-22 20:46:09,54.526,111.4825
18558,2016-11-22 20:46:10,53.0246,109.1356
18559,2016-11-22 20:46:11,53.8602,106.4146
18560,2016-11-22 20:46:13,52.4855,105.5144
18561,2016-11-22 20:46:14,53.0797,106.8407
18562,2016-11-22 20:46:15,53.7893,106.4556
18563,2016-11-22 20:46:16,54.0978,106.8011
18564,2016-11-22 20:46:17,52.9026,106.3492
18565,2016-11-22 20:46:19,51.9884,105.1499
18566,2016-11-22 20:46:21,52.7687,105.3095
18567,2016-11-22 20:46:22,54.7818,106.4272
18568,2016-11-22 20:46:23,52.6863,104.7351
18569,2016-11-22 20:46:25,53.7233,106.3893
18570,2016-11-22 20:46:27,54.1243,107.4174
18571,2016-11-22 20:46:28,52.706,105.2776
18572,2016-11-22 20:46:29,53.6374,109.4939
18573,2016-11-22 20:46:30,53.1111,106.1593
18574,2016-11-22 20:46:31,53.3143,105.5049
18575,2016-11-22 20:46:32,53.7693,106.4699
18576,2016-11-22 20:46:34,53.6317,106.2028
18577,2016-11-22 20:46:35,52.8457,105.0979
18578,2016-11-22 20:46:36,56.1153,106.5671
18579,2016-11-22 20:46:40,53.4304,107.2893
18580,2016-11-22 20:46:41,54.1785,107.1458
18581,2016-11-22 20:46:42,53.071000000000005,109.7867
18582,2016-11-22 20:46:45,52.6481,105.6941
18583,2016-11-22 20:46:46,56.0654,106.8275
18584,2016-11-22 20:46:47,52.9376,105.0741
18585,2016-11-22 20:46:49,52.6466,105.1951
18586,2016-11-22 20:46:51,53.905,108.3464
18587,2016-11-22 20:46:52,53.3145,108.0212
18588,2016-11-22 20:46:53,52.0843,104.1926
18589,2016-11-22 20:46:54,52.9522,105.1428
18590,2016-11-22 20:46:56,54.8513,106.5588
18591,2016-11-22 20:46:58,54.2991,107.9914
18592,2016-11-22 20:46:59,52.3178,104.9981
18593,2016-11-22 20:47:00,52.4584,105.3674
18594,2016-11-22 20:47:02,54.7773,106.429
18595,2016-11-22 20:47:05,54.9123,108.1742
18596,2016-11-22 20:47:07,52.8344,106.4047
18597,2016-11-22 20:47:08,52.318000000000005,106.4851
18598,2016-11-22 20:47:10,53.3922,105.0759
18599,2016-11-22 20:47:11,54.0385,106.1984
18600,2016-11-22 20:47:12,54.4818,108.186
18601,2016-11-22 20:47:15,52.5765,104.9955
18602,2016-11-22 20:47:17,54.2251,106.8589
18603,2016-11-22 20:47:18,52.9838,106.1502
18604,2016-11-22 20:47:19,53.7826,105.6086
18605,2016-11-22 20:47:20,53.3395,104.5303
18606,2016-11-22 20:47:24,52.0086,104.3599
18607,2016-11-22 20:47:25,52.4017,104.7567
18608,2016-11-22 20:47:26,54.2012,104.9748
18609,2016-11-22 20:47:27,53.274,105.1172
18610,2016-11-22 20:47:28,53.6008,105.2694
18611,2016-11-22 20:47:29,54.3038,107.6341
18612,2016-11-22 20:47:31,52.6357,104.9032
18613,2016-11-22 20:47:33,59.3296,114.9061
18614,2016-11-22 20:47:34,55.1922,107.2303
18615,2016-11-22 20:47:35,52.7209,107.4366
18616,2016-11-22 20:47:36,54.1115,106.9943
18617,2016-11-22 20:47:38,54.1,104.4191
18618,2016-11-22 20:47:39,54.3965,106.651
18619,2016-11-22 20:47:41,53.2198,107.9389
18620,2016-11-22 20:47:44,52.8227,104.7199
18621,2016-11-22 20:47:45,53.2481,105.1514
18622,2016-11-22 20:47:46,53.8587,106.0858
18623,2016-11-22 20:47:47,53.7134,106.1362
18624,2016-11-22 20:47:49,52.7938,106.2974
18625,2016-11-22 20:47:50,52.2338,103.748
18626,2016-11-22 20:48:55,51.9526,104.02
18627,2016-11-22 20:49:56,54.3797,108.18
18628,2016-11-22 20:49:57,55.9675,113.1524
18629,2016-11-22 20:50:00,52.9415,106.9037
18630,2016-11-22 20:50:01,52.7224,106.009
18631,2016-11-22 20:50:02,53.051,105.4213
18632,2016-11-22 20:50:04,52.324,104.027
18633,2016-11-22 20:50:05,54.9138,105.0634
18634,2016-11-22 20:50:06,52.1738,103.8929
18635,2016-11-22 20:50:07,52.6496,105.4235
18636,2016-11-22 20:50:09,54.2832,107.3703
18637,2016-11-22 20:50:10,53.6804,107.8298
18638,2016-11-22 20:50:11,53.5945,106.4935
18639,2016-11-22 20:50:12,53.3131,105.7704
18640,2016-11-22 20:50:13,53.3836,107.7756
18641,2016-11-22 20:50:14,53.6824,104.4213
18642,2016-11-22 20:50:15,55.3378,108.3117
18643,2016-11-22 20:50:18,52.7812,105.5177
18644,2016-11-22 20:50:19,53.7564,105.864
18645,2016-11-22 20:50:22,53.279,104.4816
18646,2016-11-22 20:50:25,53.6449,107.8112
18647,2016-11-22 20:50:26,52.5574,104.3233
18648,2016-11-22 20:50:27,52.8606,106.0638
18649,2016-11-22 20:50:29,53.8129,106.1099
18650,2016-11-22 20:50:30,53.5934,106.1568
18651,2016-11-22 20:50:31,52.5079,106.0234
18652,2016-11-22 20:50:32,52.953,104.6141
18653,2016-11-22 20:50:33,57.0621,106.7403
18654,2016-11-22 20:50:34,53.0614,106.7171
18655,2016-11-22 20:50:35,53.4543,106.6346
18656,2016-11-22 20:50:36,52.5084,104.9086
18657,2016-11-22 20:50:38,53.6185,109.2656
18658,2016-11-22 20:50:39,53.3182,105.8546
18659,2016-11-22 20:50:41,51.8827,105.1001
18660,2016-11-22 20:50:44,53.8789,106.155
18661,2016-11-22 20:50:45,54.4374,107.8739
18662,2016-11-22 20:50:46,54.167,110.812
18663,2016-11-22 20:50:48,53.0929,108.219
18664,2016-11-22 20:50:49,54.3658,107.3322
18665,2016-11-22 20:50:50,52.3838,105.9628
18666,2016-11-22 20:50:51,58.2425,112.1174
18667,2016-11-22 20:50:52,53.0825,104.8768
18668,2016-11-22 20:50:53,54.4229,104.6601
18669,2016-11-22 20:50:54,53.1683,108.5758
18670,2016-11-22 20:50:55,52.7232,108.3126
18671,2016-11-22 20:50:56,53.9935,107.0228
18672,2016-11-22 20:50:57,52.2919,103.5976
18673,2016-11-22 20:50:59,53.9516,108.623
18674,2016-11-22 20:51:00,53.0455,106.4088
18675,2016-11-22 20:51:01,53.2096,104.7194
18676,2016-11-22 20:51:06,52.1611,103.2436
18677,2016-11-22 20:51:07,52.4914,103.9816
18678,2016-11-22 20:51:09,58.6684,107.7232
18679,2016-11-22 20:51:10,52.8187,105.2421
18680,2016-11-22 20:51:11,53.179,109.4358
18681,2016-11-22 20:51:12,53.2553,105.8138
18682,2016-11-22 20:51:14,54.4253,105.3322
18683,2016-11-22 20:51:15,52.5985,103.7406
18684,2016-11-22 20:51:16,53.1021,106.6269
18685,2016-11-22 20:51:17,52.8177,105.2716
18686,2016-11-22 20:51:19,54.0822,107.5084
18687,2016-11-22 20:51:20,54.2241,105.6364
18688,2016-11-22 20:51:21,54.5365,111.4559
18689,2016-11-22 20:51:25,54.1172,106.9472
18690,2016-11-22 20:51:27,53.15,106.678
18691,2016-11-22 20:51:28,53.246,104.3442
18692,2016-11-22 20:51:29,52.1655,106.5376
18693,2016-11-22 20:51:30,52.544,107.0748
18694,2016-11-22 20:51:31,53.0965,103.8325
18695,2016-11-22 20:51:32,52.605,106.1291
18696,2016-11-22 20:51:33,53.5189,107.5258
18697,2016-11-22 20:51:34,52.8886,106.2355
18698,2016-11-22 20:51:35,52.8958,105.3045
18699,2016-11-22 20:51:36,53.2258,106.2332
18700,2016-11-22 20:51:37,52.7858,104.5441
18701,2016-11-22 20:51:39,52.6147,106.3528
18702,2016-11-22 20:51:40,52.8301,108.3705
18703,2016-11-22 20:51:43,53.2929,108.369
18704,2016-11-22 20:51:44,53.1763,105.6649
18705,2016-11-22 20:51:46,54.6414,108.8461
18706,2016-11-22 20:51:48,52.7557,105.7876
18707,2016-11-22 20:51:49,52.4353,106.3159
18708,2016-11-22 20:51:50,53.4638,108.4179
18709,2016-11-22 20:51:51,52.8383,104.6609
18710,2016-11-22 20:51:52,53.4603,105.5387
18711,2016-11-22 20:51:53,53.4762,105.9617
18712,2016-11-22 20:51:54,53.0632,104.6556
18713,2016-11-22 20:52:23,51.7737,103.6891
18714,2016-11-22 20:52:48,52.1931,104.7684
18715,2016-11-22 20:53:25,52.4703,104.0511
18716,2016-11-22 20:54:02,53.7819,107.1431
18717,2016-11-22 20:54:03,53.5298,108.5143
18718,2016-11-22 20:54:04,53.7867,109.1174
18719,2016-11-22 20:54:06,53.0712,105.8206
18720,2016-11-22 20:54:07,54.2582,108.225
18721,2016-11-22 20:54:08,55.808,120.9644
18722,2016-11-22 20:54:09,53.4032,106.5702
